"","message","created_time","id","likes","comments","type","message_wc","pageLikes","pageTalkingAbout","likes10","hour","dow","message_wc2"
"infoDataTemp","The sun has got his hat on..hip, hip, hip hooray! The sun has got his hat on WHO'S COMING OUT TO PLAY??? xxx","2010-05-21T14:53:18+0000","62632989396_129230237091406","1","2","status","23","331","5","1","14","Fri","529"
"infoDataTemp","Yeah baby!! It's the weekend...time to party! See you here xx","2010-05-14T11:23:00+0000","62632989396_107687809276606","0","0","status","11","331","5","0","11","Fri","121"
"infoDataTemp","Has a new big screen and will be showing TWO 4PM kick of games today. get yourselves down","2010-05-09T09:23:09+0000","62632989396_125249194155250","0","0","status","18","331","5","0","09","Sun","324"
"infoDataTemp","Massive Summer weekend at The Calder...come down and parteeee!!! In
fact fill in the party tab if you want to get more great deals xx","2010-05-07T14:50:54+0000","62632989396_119598471402799","0","0","status","24","331","5","0","14","Fri","576"
"infoDataTemp","Is excited the new large screen is being installed and works are almost complete on the smoking area","2010-05-06T11:31:45+0000","62632989396_120159278002576","0","0","status","18","331","5","0","11","Thu","324"
"infoDataTemp","So, what's everyone doing this weekend? It's almost BANK HOLIDAY  o'clock! xx","2010-04-30T14:03:00+0000","62632989396_118075928220279","0","0","status","13","331","5","0","14","Fri","169"
"infoDataTemp","Friday night Sugar Kibe will be kicking off your weekend here Cape Bar Woodstreet!! come on down !","2012-04-24T16:39:40+0000","116974802079_355788621135936","0","0","link","18","290","10","0","16","Tue","324"
"infoDataTemp","We are now fully booked for the Chelsea Barcelona game tonight showing from 7:30pm! but if you dont want to miss out next time then call 02076003500","2012-04-24T16:35:04+0000","116974802079_10150760465407080","0","0","status","27","290","10","0","16","Tue","729"
"infoDataTemp","Morning all! Come in today and be the first to try our brand new menu! 
Lots more to chose from and now featuring two meals for £10, 
you and a freind can dine for less. 

Or why not share any of our new platters between a few of you? 

Now including the Butchers favourite and the euro insprired charcuterie board, from only £10.50.","2012-04-24T08:49:30+0000","116974802079_10150759577307080","1","0","status","63","290","10","1","08","Tue","3969"
"infoDataTemp","Slaying dragons is hard work. If we had been around in St George's day, he would have totally popped in for a Party at the Pub!  

Join us a propa' british knees up in your local and you could benefit from 2-4-1 on all Bombardier* this St Georges Day. Huzzah! 

*In participating venues, visit our website for all other promotions http://bit.ly/ItdAoI","2012-04-23T13:54:41+0000","116974802079_10150757372582080","1","0","photo","62","290","10","1","13","Mon","3844"
"infoDataTemp","Dont forget tomorrow is the second leg of Chelsea V Barcelona book a table for the best seats in the house for free call 02076003500","2012-04-23T10:57:12+0000","116974802079_10150757078137080","1","3","status","25","290","10","1","10","Mon","625"
"infoDataTemp","Chelsea V Barcelona next week second leg is filling up so book your table for FREE quick! call 07425627875...","2012-04-20T11:34:40+0000","116974802079_10150750263052080","1","0","status","19","290","10","1","11","Fri","361"
"infoDataTemp","The Cape now has Twitter! do you?? Follow us and win great prizes! follow anyone else ... and they might call the police. So stick with us and well look after you","2012-04-19T12:15:35+0000","116974802079_10150747068377080","1","2","status","32","290","10","1","12","Thu","1024"
"infoDataTemp","Well thats monday over... come and chill out with us on the sofas, put your feet up and have a well deserved bevie Cape Bar Woodstreet","2012-04-16T17:15:09+0000","116974802079_10150734781502080","0","0","status","26","290","10","0","17","Mon","676"
"infoDataTemp","Its finally friday and thank the lord Cape Wood St have the come to the rescue with 2 cocktails for 7.50 and if you buy two large glasses of wine you get the rest of the bottle for FREEE!!
So there is only 1 hour and 12mins to go untill you can run for your life straight to the bar!","2012-04-13T14:49:39+0000","116974802079_10150727657712080","0","0","status","59","290","10","0","14","Fri","3481"
"infoDataTemp","Hey Guys See our Events section to find out more about the Sugar Kube performance at the Cape Bar - Thursday 26th of April!!

http://www.facebook.com/CapeBar.Woodstreet#!/sugarkube","2012-04-12T21:09:08+0000","116974802079_272795099476026","0","0","link","24","290","10","0","21","Thu","576"
"infoDataTemp","Friday night with Dj Dino","2012-04-12T21:01:36+0000","116974802079_10150726100742080","0","0","status","5","290","10","0","21","Thu","25"
"infoDataTemp","THURSDAY 29TH MARCH AT CAPE BAR WOOD STREET GIG!!!!!!!!!!!!!!!
SUGAR CUBE PLAYN FROM 7PM
COVER ROCK, BLUES, JAZZ, FOR LET YOU DANCE ALL NIGHT!
COME AND JOIN US!!!!!!!!!!!!!","2012-02-23T15:55:58+0000","116974802079_176681969110688","1","0","photo","25","290","10","1","15","Thu","625"
"infoDataTemp","Seal the deal with a Party in the Pub. Pre-book your valentines meal table, stare longingly into each other eyes over a glass a rose and sharer platter, or just celebrate singledom with your mates! 

Join the main Party at the Pub Facebook page and tell us your ideal date. 

Just don't take tips from this guy...","2012-02-13T13:52:38+0000","116974802079_10150596553797080","0","0","swf","57","290","10","0","13","Mon","3249"
"infoDataTemp","Come along to the moWoza charity fundraising quiz next Wednesday 15th February! 

£5 entry- all proceeds go to charity 

Top prize to be won on the night!","2012-02-09T12:35:27+0000","116974802079_10150586078452080","1","1","photo","27","290","10","1","12","Thu","729"
"infoDataTemp","Great news! Our 25% off food offer has been extended until February! 

Call Laura on 074 256 27875 to book your booth or email laura.osullivan@partyatthepub.co.uk

:)","2012-02-01T11:17:25+0000","116974802079_10150565575747080","0","0","status","25","290","10","0","11","Wed","625"
"infoDataTemp","50% off Food every Monday at The Cape!

Email laura.osullivan@partyatthepub.co.uk or Call 074 256 27875 to book your booth","2012-01-19T15:47:41+0000","116974802079_10150533263692080","0","0","status","18","290","10","0","15","Thu","324"
"infoDataTemp","It's cold, it's dark and slightly depressing, but on the upside you can get up to £20 to spend in house FREE, visit below for more info.","2012-01-18T17:59:14+0000","116974802079_10150531272627080","0","0","link","27","290","10","0","17","Wed","729"
"infoDataTemp","Happy St.George's Day! Come and celebrate with a pint of good ol' Bombadier - at only £2.15 it's too good to resist!","2012-04-23T14:49:39+0000","192314220791481_389600097729558","0","0","status","22","153","10","0","14","Mon","484"
"infoDataTemp","Check out our new menu going live from tomorrow! With ton's of new dishes, there's sure to be something to tickle everyone's taste buds!","2012-04-09T17:33:11+0000","192314220791481_378710375485197","0","0","status","24","153","10","0","17","Mon","576"
"infoDataTemp","Networking in Nottingham! Do you have a business to promote and would like to meet simular business people in Nottingham? We're holding a networking event here at CAPE on Thursday 29th March from 3pm - 5pm, meet your business neighbours over a complimentary glass of wine and nibbles! Free admission, booking essential, call 07917123152 to reserve your space.","2012-03-20T08:19:15+0000","192314220791481_366719933350908","0","0","status","58","153","10","0","08","Tue","3364"
"infoDataTemp","Business Networking in Nottingham","2012-03-16T11:24:12+0000","192314220791481_364455320244036","0","0","status","4","153","10","0","11","Fri","16"
"infoDataTemp","Networking in Nottingham! Do you have a business to promote and would like to meet simular business people in Nottingham? We're holding a networking event here at CAPE on Thursday 29th March from 3pm - 5pm, meet your business neighbours over a complimentary glass of wine and nibbles! Free admission, booking essential, call 07917123152 to reserve your space.","2012-03-06T11:29:58+0000","192314220791481_358407097515525","0","0","status","58","153","10","0","11","Tue","3364"
"infoDataTemp","Check out this once n a lifetime unique prize! You can win a training session with the ENGLAND RUGBY TEAM for your Rugby Team! To win,  pre-book a table for 10 or more to watch 3 of the 5 Saturday 6 Nations games. Click here for more information -> http://on.fb.me/oIw4eP (T+C Apply)","2012-01-19T17:03:52+0000","192314220791481_328659163823652","0","0","photo","53","153","10","0","17","Thu","2809"
"infoDataTemp","We understand a few people have issues with the promotions and voucher link we posted earlier, but its all fixed now! Check out our great January blues buster offers here -> http://bit.ly/yJOPj5","2012-01-11T16:31:53+0000","192314220791481_323757557647146","0","0","photo","32","153","10","0","16","Wed","1024"
"infoDataTemp","We still have a drop of Christmas spirit left so we thought we would share with you, our lovely fans. Our January sale ","2012-01-11T11:38:30+0000","192314220791481_323628240993411","0","0","link","23","153","10","0","11","Wed","529"
"infoDataTemp","Our buddies over on the main Varsity page have gone nuts! They are giving away a £10 bar tab in a series of competitions and one lucky monthly winner will win a £100 VIP blow out party. Not only that but EVERY entrant will get an EXCLUSIVE voucher for our most popular drink, the J-BOMB!

All you have to do to enter is click here -> http://on.fb.me/qZKO0r and tell them If you could create a dish to our menu, what would you create?

Dont forget EVERY entrant gets a free exclusive voucher - You cant lose! ","2012-01-07T08:16:18+0000","192314220791481_321158424573726","0","0","link","94","153","10","0","08","Sat","8836"
"infoDataTemp","Our buddies over at Varsity are have gone mad! 

""VARSITY MADNESS: Everyday in Jan we are giving away a £10 bar tab in a series of competitions and one lucky monthly winner will win a £100 VIP blow out party. 

Let the January Madness BEGIN! Enter here -> http://on.fb.me/rW28hD

DAY ONE: Sum up your 2011 in 5 words:""","2012-01-01T17:28:54+0000","192314220791481_317843194905249","0","0","photo","57","153","10","0","17","Sun","3249"
"infoDataTemp","I bet there are a fair few of you who are sick of cooking and entertaining! Well don't stress, pop in and we will do all the cooking, setting the table and washing up. Relax!  Call 08456049904 or visit this link to book your table -> http://ow.ly/i/oye8","2011-12-28T17:10:26+0000","192314220791481_315612951794940","0","0","photo","48","153","10","0","17","Wed","2304"
"infoDataTemp","You'll never guess what....We are giving away two box tickets to watch Manchester United! Only with Party At The Pub and the Grab A Gift competition! http://bit.ly/tCZ2hU

Just tell us the weirdest thing you have ever eaten for Christmas dinner to win. http://bit.ly/tCZ2hU","2011-12-21T13:31:03+0000","192314220791481_311574022198833","0","1","photo","42","153","10","0","13","Wed","1764"
"infoDataTemp","Our buddies over at The Dragonfly and The Capitol have been included in the newest Party Princess Blog! Good work guys! Read the blog here and subscribe to get receive all the newest updates.","2011-12-14T17:45:19+0000","192314220791481_307560445933524","0","0","link","34","153","10","0","17","Wed","1156"
"infoDataTemp","Win an LCD TV with Erdinger and Party at the Pub in the Grab a Gift competition. All you have to do to win is retweet us @Partyatthepub and include #SeasonsTweetings at the end. Get tweeting! http://ow.ly/i/nq3k","2011-12-13T19:01:36+0000","192314220791481_307009042655331","0","0","photo","37","153","10","0","19","Tue","1369"
"infoDataTemp","Buy 1 get 1 free on selected drinks this Friday after 7pm see t&c","2011-12-01T22:26:26+0000","192314220791481_299577256731843","0","0","status","14","153","10","0","22","Thu","196"
"infoDataTemp","Try our new cocktail menu from tomorrow 1st December .","2011-11-30T10:18:39+0000","192314220791481_298824753473760","0","0","status","10","153","10","0","10","Wed","100"
"infoDataTemp","2 4 1 on selected drinks 2night see t&c","2011-11-25T15:27:13+0000","192314220791481_296300790392823","1","0","status","9","153","10","1","15","Fri","81"
"infoDataTemp","Morning guys, hope everyone had a great weekend! It's that time of the week again.... like this status for the chance to win you and your friends a free £50 buffet Cape Reading, Winners will be picked at random and announced tomorrow....good luck :)","2012-04-23T08:48:54+0000","194144697277285_405473746144378","10","0","status","44","189","31","1","08","Mon","1936"
